"","year","exporter","importer","product","value","quantity","description"
"772",2022,"USA","Colombia","010392",233.475,12.321,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"773",2022,"USA","Costa Rica","010310",126.159,6.943,"Swine: live, pure-bred breeding animals"
"774",2022,"USA","Costa Rica","010391",6.858,3.126,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"775",2022,"USA","Costa Rica","010392",3.049,0.108,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"776",2022,"USA","Dominican Rep.","010310",251.476,11.125,"Swine: live, pure-bred breeding animals"
"777",2022,"USA","Ecuador","010310",173.965,28.52,"Swine: live, pure-bred breeding animals"
"778",2022,"USA","El Salvador","010310",69.3,2.5,"Swine: live, pure-bred breeding animals"
"779",2022,"USA","Gambia","010391",0.009,0.085,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"780",2022,"USA","Germany","010391",66.012,30.086,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"781",2022,"USA","Ghana","010392",22.5,17.855,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"782",2022,"USA","Guatemala","010310",101.175,9.933,"Swine: live, pure-bred breeding animals"
"783",2022,"USA","Guatemala","010391",4.858,2.214,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"784",2022,"USA","Guatemala","010392",0.016,0.001,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"785",2022,"USA","Guyana","010391",8.409,3.833,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"786",2022,"USA","Guyana","010392",33.234,70.667,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"787",2022,"USA","Honduras","010310",31.005,5.563,"Swine: live, pure-bred breeding animals"
"788",2022,"USA","Hungary","010391",27.214,12.403,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"789",2022,"USA","Hungary","010392",79.329,10.433,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"790",2022,"USA","Iceland","010391",16.901,7.703,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"791",2022,"USA","India","010391",40.189,18.317,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"792",2022,"USA","Ireland","010310",129.201,8.42,"Swine: live, pure-bred breeding animals"
"793",2022,"USA","Japan","010310",77.693,9.624,"Swine: live, pure-bred breeding animals"
"794",2022,"USA","Japan","010391",42.068,21.143,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"795",2022,"USA","Japan","010392",623.165,379.803,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"796",2022,"USA","Mexico","010310",1745.978,192.838,"Swine: live, pure-bred breeding animals"
"797",2022,"USA","Mexico","010391",874.471,398.553,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"798",2022,"USA","Mexico","010392",663.9,367.642,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"799",2022,"USA","Nigeria","010391",100,45.576,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"800",2022,"USA","Other Asia, nes","010310",267.99,48.209,"Swine: live, pure-bred breeding animals"
"801",2022,"USA","Other Asia, nes","010391",14.697,6.698,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"802",2022,"USA","Panama","010310",112.154,6.718,"Swine: live, pure-bred breeding animals"
"803",2022,"USA","Panama","010391",11.232,5.119,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"804",2022,"USA","Peru","010310",122.6,5.542,"Swine: live, pure-bred breeding animals"
"805",2022,"USA","Peru","010391",20.518,9.351,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"806",2022,"USA","Philippines","010310",899.869,51.83,"Swine: live, pure-bred breeding animals"
"807",2022,"USA","Poland","010391",34.65,15.792,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"808",2022,"USA","Qatar","010391",3.444,1.57,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"809",2022,"USA","Rep. of Korea","010310",96.309,4.122,"Swine: live, pure-bred breeding animals"
"810",2022,"USA","Rep. of Korea","010391",39.561,18.031,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"811",2022,"USA","South Africa","010391",188.729,86.016,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"812",2022,"USA","Switzerland","010391",4.5,2.051,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"813",2022,"USA","TÃ¼rkiye","010391",98.571,44.925,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"814",2022,"USA","Trinidad and Tobago","010310",180.196,31.963,"Swine: live, pure-bred breeding animals"
"815",2022,"USA","Trinidad and Tobago","010391",4.666,2.127,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"816",2022,"USA","Trinidad and Tobago","010392",8.47,6.669,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"817",2022,"USA","United Arab Emirates","010391",13.507,6.156,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"818",2022,"USA","United Kingdom","010391",106.339,48.466,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"819",2022,"USA","Venezuela","010391",4.774,2.176,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"820",2022,"USA","Viet Nam","010310",690.841,56.509,"Swine: live, pure-bred breeding animals"
"821",2022,"USA","Viet Nam","010391",23.601,10.757,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"822",2022,"Venezuela","Cuba","010391",300,46.97,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"823",2022,"Viet Nam","Cambodia","010310",1437.912,720.722,"Swine: live, pure-bred breeding animals"
"824",2022,"Viet Nam","Cambodia","010391",1260.101,545.61,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"825",2022,"Viet Nam","Cambodia","010392",927.879,383.9,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"826",2022,"Viet Nam","Lao People's Dem. Rep.","010310",146.505,35.012,"Swine: live, pure-bred breeding animals"
"827",2022,"Viet Nam","Lao People's Dem. Rep.","010391",13.584,8.125,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"828",2022,"Viet Nam","Lao People's Dem. Rep.","010392",217.294,109.927,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"829",2022,"Zambia","Malawi","010310",44.578,5.88,"Swine: live, pure-bred breeding animals"
"830",2022,"Zambia","United Rep. of Tanzania","010310",15.969,3.576,"Swine: live, pure-bred breeding animals"
"831",2023,"Albania","Greece","010392",37.223,20.25,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"832",2023,"Argentina","Bolivia (Plurinational State of)","010310",72.791,NA,"Swine: live, pure-bred breeding animals"
"833",2023,"Argentina","Uruguay","010310",50.832,4.802,"Swine: live, pure-bred breeding animals"
"834",2023,"Austria","Albania","010310",73.079,19.005,"Swine: live, pure-bred breeding animals"
"835",2023,"Austria","Bulgaria","010391",211.613,51.875,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"836",2023,"Austria","Croatia","010391",54.013,18.739,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"837",2023,"Austria","Croatia","010392",17.635,1.638,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"838",2023,"Austria","Germany","010310",1.195,0.205,"Swine: live, pure-bred breeding animals"
"839",2023,"Austria","Germany","010392",9.245,4.103,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"840",2023,"Austria","Greece","010391",0.599,0.005,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"841",2023,"Austria","Italy","010310",255.914,2194.89,"Swine: live, pure-bred breeding animals"
"842",2023,"Austria","Italy","010391",13.472,4.267,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"843",2023,"Austria","Italy","010392",35.49,22.686,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"844",2023,"Austria","Netherlands","010310",0.017,0.013,"Swine: live, pure-bred breeding animals"
"845",2023,"Austria","Netherlands","010391",54.638,20.054,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"846",2023,"Austria","Netherlands","010392",90.423,37.374,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"847",2023,"Austria","Serbia","010310",18.914,1.753,"Swine: live, pure-bred breeding animals"
"848",2023,"Austria","Slovenia","010310",2.344,0.55,"Swine: live, pure-bred breeding animals"
"849",2023,"Austria","Slovenia","010391",745.105,134.917,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"850",2023,"Austria","Slovenia","010392",510.123,173.267,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"851",2023,"Austria","Sweden","010310",20.452,3,"Swine: live, pure-bred breeding animals"
"852",2023,"Austria","Ukraine","010310",73.079,12.201,"Swine: live, pure-bred breeding animals"
"853",2023,"Belgium","Austria","010391",77.455,17.938,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"854",2023,"Belgium","Cameroon","010310",18.516,0.488,"Swine: live, pure-bred breeding animals"
"855",2023,"Belgium","Croatia","010391",620.447,99.474,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"856",2023,"Belgium","Croatia","010392",294.944,177.902,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"857",2023,"Belgium","France","010310",28.27,2.304,"Swine: live, pure-bred breeding animals"
"858",2023,"Belgium","France","010391",3696.113,1208.558,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"859",2023,"Belgium","France","010392",52.406,19.95,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"860",2023,"Belgium","Germany","010310",3.584,0.197,"Swine: live, pure-bred breeding animals"
"861",2023,"Belgium","Germany","010391",11996.752,2507.732,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"862",2023,"Belgium","Germany","010392",90069.07,35172.163,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"863",2023,"Belgium","Ghana","010310",54.162,2.505,"Swine: live, pure-bred breeding animals"
"864",2023,"Belgium","Hungary","010392",53.039,16.667,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"865",2023,"Belgium","Italy","010391",2003.019,509.18,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"866",2023,"Belgium","Italy","010392",13229.01,5777.017,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"867",2023,"Belgium","Luxembourg","010391",1206.964,591.316,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"868",2023,"Belgium","Luxembourg","010392",3299.449,2349.443,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"869",2023,"Belgium","Netherlands","010310",1356.743,1516.782,"Swine: live, pure-bred breeding animals"
"870",2023,"Belgium","Netherlands","010391",6649.33,1987.413,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"871",2023,"Belgium","Netherlands","010392",26798.121,9676.232,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"872",2023,"Belgium","Philippines","010310",188.23,12.601,"Swine: live, pure-bred breeding animals"
"873",2023,"Belgium","Poland","010392",442.326,173.522,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"874",2023,"Belgium","Portugal","010391",2421.645,533.078,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"875",2023,"Belgium","Portugal","010392",366.778,131.105,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"876",2023,"Belgium","Romania","010391",450.298,82.375,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"877",2023,"Belgium","Romania","010392",333.426,90.62,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"878",2023,"Belgium","Slovenia","010391",146.577,34.549,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"879",2023,"Belgium","Spain","010310",1844.5,1079.196,"Swine: live, pure-bred breeding animals"
"880",2023,"Belgium","Spain","010391",37230.526,7995.67,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"881",2023,"Belgium","Spain","010392",15794.668,7544.98,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"882",2023,"Belgium","Uganda","010310",19.332,0.72,"Swine: live, pure-bred breeding animals"
"883",2023,"Belgium","United Kingdom","010310",588.377,0.814,"Swine: live, pure-bred breeding animals"
"884",2023,"Bhutan","India","010310",1.489,26.665,"Swine: live, pure-bred breeding animals"
"885",2023,"Bhutan","India","010391",0.545,0.147,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"886",2023,"Bhutan","India","010392",1.453,0.724,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"887",2023,"Bosnia Herzegovina","Montenegro","010392",19.681,7.057,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"888",2023,"Botswana","Namibia","010310",8.826,1,"Swine: live, pure-bred breeding animals"
"889",2023,"Brazil","Angola","010310",4.715,0.15,"Swine: live, pure-bred breeding animals"
"890",2023,"Brazil","Argentina","010310",57.25,7.875,"Swine: live, pure-bred breeding animals"
"891",2023,"Brazil","Argentina","010392",3042.512,142.44,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"892",2023,"Brazil","Bolivia (Plurinational State of)","010310",13.529,1.235,"Swine: live, pure-bred breeding animals"
"893",2023,"Brazil","Bolivia (Plurinational State of)","010392",140.826,20.496,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
